6.577066569508780436e-01 3.274604144052601501e-02 -1.001180999382703884e+00
6.479658282139946213e-01 -5.830400938794227592e-03 -9.831429871433315926e-01
6.525838107066455063e-01 1.106871606253034129e-02 -1.063066044945528921e+00
7.110857858049558500e-01 3.099632897898321401e-02 -9.182826924439043692e-01
6.936904332321822686e-01 5.826604185917329259e-02 -9.454258627755877109e-01
6.043986905482705563e-01 5.616542715262484720e-02 -1.033357171755320714e+00
7.152713030511970160e-01 2.496865244731460987e-02 -9.986894969904867025e-01
6.839598065949489269e-01 8.930261766853130057e-02 -9.276211570549756091e-01
6.206146689548381890e-01 1.052995027361256219e-01 -9.224658239238680002e-01
6.883261331649817016e-01 9.637601509244136944e-02 -9.950611805801534704e-01
7.003079456663653390e-01 1.625428061496812793e-01 -1.018860661585346827e+00
6.328923286250673907e-01 2.096067917537809966e-01 -9.364076947895871861e-01
6.228757710244291479e-01 2.157713536470215465e-01 -9.083692367881142093e-01
7.352513830862169586e-01 1.376180786453866101e-01 -9.095826606880380583e-01
6.315750823603316633e-01 1.992893143997529481e-01 -8.912367878867589743e-01
5.853497986931841535e-01 9.792653825816956259e-02 -8.637027049397372203e-01
5.985398790370053401e-01 2.591013653641928149e-01 -9.167833487041535667e-01
5.340521162506599584e-01 2.644372099189551406e-01 -9.112980811260732450e-01
6.149427423839419760e-01 1.137521778537771283e-01 -8.793137088687044134e-01
4.753614057670979554e-01 2.141416187573327023e-01 -8.811922771697699996e-01
5.171555824989886307e-01 1.839885978846578507e-01 -8.550069017490935508e-01
4.883854025310224167e-01 2.042902574202983268e-01 -8.963562706027228266e-01
5.327041447065146151e-01 3.063839175461450237e-01 -8.841352068899612782e-01
3.695541969474309130e-01 2.510374500722047375e-01 -8.832549266734985860e-01
3.520237084629161961e-01 2.725406883348789888e-01 -8.557107333367822699e-01
4.058505378823522025e-01 2.565683139145522040e-01 -9.624054084464919168e-01
4.799349689139368325e-01 3.074717849712148010e-01 -8.833644549828753023e-01
3.688695216477745342e-01 2.781901234834421865e-01 -8.989644867023812713e-01
3.230409325269137377e-01 2.597692641486359921e-01 -9.170062755394943199e-01
4.212361172022011657e-01 3.126458602677065213e-01 -9.358969255156194267e-01
3.020479620938284482e-01 3.081991995376382465e-01 -8.418570283495653284e-01
2.991613192883838535e-01 3.015116077866962230e-01 -8.988349638295211053e-01
2.457116009648970811e-01 2.848569473049916145e-01 -8.299633700317504692e-01
2.522003438849190760e-01 3.188844727609904117e-01 -9.037983299510663482e-01
1.997556914465649924e-01 3.677426663608214241e-01 -8.369511156128264240e-01
1.657063393310655164e-01 2.994633787307930950e-01 -9.104025439241147932e-01
2.760016273572997170e-01 3.813458026518408706e-01 -8.433976989742476560e-01
2.074608865023534199e-01 4.219136994354364956e-01 -8.204008261502898636e-01
2.352730312142538305e-02 3.945719675487739386e-01 -9.033006012042663624e-01
4.456202196947843530e-02 4.085607364240299022e-01 -8.677334329776253963e-01
6.773849139760304561e-02 4.550022706307420006e-01 -9.028830639645094580e-01
4.623198845279997971e-02 4.038036653987346347e-01 -8.405103593681183538e-01
-3.516470050203381742e-02 4.606615616233952770e-01 -7.687476076284176507e-01
-1.724297601687318771e-01 5.488359092499405234e-01 -8.319446397393959192e-01
-6.454436258977797047e-02 4.390291712424573833e-01 -7.466041336649604787e-01
-8.661061784471786595e-02 4.164365330059633385e-01 -7.926193996603041469e-01
-1.994493292512294902e-02 3.964361528658686962e-01 -8.692699362313174305e-01
-7.510944834353829036e-02 4.986673240189775091e-01 -9.135882786047662130e-01
-1.641675060052659174e-01 4.650704354122715545e-01 -7.814696910671458108e-01
-2.499645515827969011e-01 3.798558289481103190e-01 -7.513729809889254652e-01
-1.406053282789190007e-01 4.762425966767992458e-01 -7.856372984557901118e-01
-2.708573518026347049e-01 4.900720883848768694e-01 -8.259286995900063655e-01
-2.453378963343298136e-01 5.466243874305328765e-01 -7.567659082848048335e-01
-2.348808204690455703e-01 3.483121333855243584e-01 -8.767442556729040382e-01
-3.634908112871295671e-01 4.875871901259487551e-01 -7.083244143298803586e-01
-2.873887528091567112e-01 4.401973168370336698e-01 -7.948791551346755524e-01
-4.063798982306096041e-01 4.927713840556005587e-01 -8.052556168920279589e-01
-3.288874995807304358e-01 4.481886299369598481e-01 -8.423743202211868564e-01
-4.066586287187942128e-01 4.710214827808130722e-01 -7.072312967339984269e-01
-4.043208895934883307e-01 5.570949491093060146e-01 -7.122402368061042655e-01
-4.582243522390892498e-01 4.842220470605713145e-01 -8.368953204738854845e-01
-4.758821218960259669e-01 6.124092275813510788e-01 -8.109409883708730282e-01
-4.900839776116572843e-01 4.662653742021206082e-01 -6.626142381181507890e-01
-5.034481055074297995e-01 5.139323714119526931e-01 -7.780545468559861844e-01
-5.804820111629122037e-01 5.316508771792747279e-01 -7.567103817521473319e-01
-4.825290269806774557e-01 5.216668771879700017e-01 -8.058885377699547270e-01
-6.801034260459585257e-01 4.743816499809844212e-01 -7.147505191443868089e-01
-5.244344286756009721e-01 3.539190365858502219e-01 -7.398274713061472330e-01
-6.632410812629250252e-01 5.901177866596853949e-01 -7.347095127916950519e-01
-5.803222162943527662e-01 5.323210233674501302e-01 -7.172550943683201341e-01
-6.853910629442917513e-01 6.068025845772555549e-01 -6.808769321112662087e-01
-6.612830106514292483e-01 5.318072902772849053e-01 -7.953018373084670412e-01
-7.574381252848048085e-01 4.404780071860976420e-01 -7.727807419266304878e-01
-5.995142874243587494e-01 4.677177860703952139e-01 -7.482848590188287963e-01
-5.977827001977940036e-01 4.952208363193850715e-01 -7.131434056059875459e-01
-7.427007492861008586e-01 4.076342451431826941e-01 -7.455519642501778899e-01
-5.870589621774519040e-01 5.107652993307865152e-01 -6.889404180517009202e-01
-7.014254911962350958e-01 5.407252260116957032e-01 -7.666749288860785772e-01
-7.259575968025169246e-01 5.471033466666832545e-01 -6.524259882523542053e-01
-6.898351111505525157e-01 4.465134277335403579e-01 -6.044617640764210487e-01
-6.454659886988153294e-01 5.281719794967009163e-01 -6.265150796410432488e-01
-6.319585925512789526e-01 3.640005787726770525e-01 -6.797653166040346084e-01
-7.131396412522824635e-01 4.522681730991200966e-01 -6.331214231435055018e-01
-7.354189912177183652e-01 4.938135504330873338e-01 -6.887283436795949010e-01
-6.412184736045195566e-01 4.575981070695316344e-01 -6.824349071175302983e-01
-6.689385283511564140e-01 4.145144810685233439e-01 -7.014923375437188691e-01
-7.050583022768828201e-01 4.323027677003193903e-01 -6.454971418557720053e-01
-7.332718538424961574e-01 3.370900167232663280e-01 -6.509939175369925390e-01
-7.144148049803298317e-01 4.201037128494855000e-01 -7.018759740381560475e-01
-7.123089000701231521e-01 3.133229467134637236e-01 -7.426468069640177472e-01
-7.388268595329103849e-01 4.327241270235497872e-01 -6.208197142551166170e-01
-6.170062281056427622e-01 3.214926292297367039e-01 -6.463490545393990594e-01
-7.567938066973758371e-01 4.028252126381173803e-01 -5.880196010343117230e-01
-7.067491498870568378e-01 4.702613363308026928e-01 -7.123415975793572219e-01
-5.869414742752108172e-01 3.940965333751335065e-01 -5.815345421686980432e-01
-5.575761065878679368e-01 3.964455652286208998e-01 -5.908352480205874002e-01
-6.024541616445334702e-01 2.271659543323333863e-01 -5.732396059827745693e-01
-5.382676429419060993e-01 3.881654503496762554e-01 -5.402122269521794085e-01
-5.997598592518830207e-01 3.760887899628241327e-01 -6.544666774340012205e-01
-6.545243895779202514e-01 3.427089966534506704e-01 -6.358428925013548394e-01
-5.293420382510172217e-01 2.612081439357712975e-01 -6.299307264337600243e-01
-5.937201034148589240e-01 3.057854085799633914e-01 -6.128114598176858108e-01
-4.909896140275460952e-01 3.380089735465413581e-01 -5.612204158037124024e-01
-5.744634384999687260e-01 2.409272132007911071e-01 -5.466173421136220067e-01
-5.472533980993423697e-01 1.966895962885018001e-01 -5.441174938284942808e-01
-4.838640920769856635e-01 2.414779418115766407e-01 -5.652337370545252870e-01
-4.503058711183763330e-01 2.362613940344515662e-01 -6.040231438929802854e-01
-4.508358096839352736e-01 2.367539701482632986e-01 -6.308227295259853928e-01
-4.010844677476850251e-01 1.686874284390264545e-01 -5.895477881254264085e-01
-4.293995078932967835e-01 1.975608376777675812e-01 -5.328971519055206718e-01
-4.533736805046054141e-01 2.662486883939068627e-01 -5.047914376239046597e-01
-3.858461325320207136e-01 2.909952797072240527e-01 -5.147594188791375647e-01
-2.893609009341801541e-01 1.786308871680515609e-01 -5.442397143998570774e-01
-3.941201258429154475e-01 1.498075381764888969e-01 -5.644613250993887332e-01
-3.155612379701128178e-01 9.752438758035726629e-02 -5.464894763709482461e-01
-2.576006980537153268e-01 1.880030479303021196e-01 -5.339338280445199425e-01
-1.321298991579074877e-01 1.588183942274219718e-01 -5.172158827179692553e-01
-2.024932302146195129e-01 9.297205513190756609e-03 -5.773351706283837981e-01
-1.261176174053658672e-01 7.722383456372874933e-02 -5.379807621847449983e-01
-2.376170973258232288e-01 -6.065099716051983170e-02 -4.177993000695178760e-01
-2.500582643066655286e-02 3.076226736179118321e-02 -5.188711266469717698e-01
-1.099165367044639408e-01 1.329023417650621736e-02 -3.987296351424397534e-01
-1.304158059700721572e-01 -1.009785255157821110e-02 -5.869020768959551937e-01
-3.012316075001342588e-02 -1.225855688866947166e-02 -5.220904109400055226e-01
-3.433747939883286665e-02 4.730997365839414298e-02 -4.190832788539683440e-01
3.352128225126324579e-02 4.686643173099023368e-02 -5.702061725839591144e-01
4.936278942499258693e-02 -4.254280819930610080e-02 -4.921779550484669530e-01
5.220202069539046225e-02 -8.103864224199983091e-02 -4.386932125638416946e-01
1.382262706650881356e-01 -7.302224239546192819e-02 -5.450714304549272304e-01
1.240314292711402894e-01 -7.348349587018510043e-02 -5.201193622105649839e-01
1.156058907767840982e-01 -4.150317440845134598e-02 -4.359079978980645587e-01
2.187733638632326227e-01 -2.344187082864530869e-02 -4.208118244680884024e-01
2.917022113608848111e-01 -4.584121968981885037e-02 -4.372108933073509118e-01
1.801358293721643800e-01 -1.177915548171639265e-01 -4.555660245406789044e-01
3.921220047603585779e-01 -1.132732224923404529e-01 -4.076284541531078887e-01
2.593094199395535315e-01 -1.964476078443168905e-01 -4.230956246774091323e-01
2.694321636961050093e-01 -4.127346249734538397e-02 -4.501844220468251279e-01
3.856529905515199697e-01 9.648509047099795843e-03 -4.512056088558185074e-01
3.602102687250236523e-01 -2.033622578900601274e-01 -4.840140490522037431e-01
3.961628031987978193e-01 -1.258676163956274074e-01 -4.460194056330086254e-01
3.373909286471395430e-01 -1.561103919687823194e-01 -4.650343534279723912e-01
3.503729877498539258e-01 -1.771192542714343510e-01 -5.046398470746983334e-01
4.237097979211373877e-01 -2.785392117846497984e-01 -3.465554392816222462e-01
4.046498658552741823e-01 -2.484347326986999227e-01 -3.594089412992144683e-01
4.950410889868941955e-01 -2.072346047539331826e-01 -4.480307938381947741e-01
5.378695734858243149e-01 -1.961644844710314084e-01 -3.740300452008759602e-01
5.980891018079464994e-01 -2.693019980700973592e-01 -4.099273130032589640e-01
5.394648837979123535e-01 -2.744421032015101347e-01 -4.346368517832625011e-01
4.933271189644039545e-01 -2.601419498616591719e-01 -4.081437840490337310e-01
5.197218733567235960e-01 -2.413995119712181170e-01 -4.791241439466764063e-01
5.009283966895053952e-01 -2.182134647205448141e-01 -4.277346450289685187e-01
6.304565858387763955e-01 -3.382319261938318000e-01 -4.873909020850589746e-01
5.918346589213999698e-01 -3.061217865876967870e-01 -3.729513434701061114e-01
5.784992669279959143e-01 -2.841809401181464856e-01 -3.964356247562845215e-01
6.865337790121570638e-01 -2.864948321967422662e-01 -3.124376998836267960e-01
6.558047714968348041e-01 -2.794117567976356353e-01 -4.314616545671015047e-01
6.360499126449991047e-01 -3.930514620203444665e-01 -3.757235367037589646e-01
5.754823723139146363e-01 -3.815515808191653480e-01 -4.770947903593378281e-01
6.870214385025132930e-01 -4.445289678999893024e-01 -3.835119563952573141e-01
7.239323148972431898e-01 -3.879072235206161290e-01 -3.408238210224466269e-01
6.765417731586107486e-01 -4.735935065623682050e-01 -3.599887337218160566e-01
6.867023449355148523e-01 -3.441485659345461801e-01 -3.177761585866791805e-01
6.947028377931622201e-01 -4.030247123990685632e-01 -3.150193788124092675e-01
6.791697578857270878e-01 -3.874604606228505554e-01 -3.420032371025512608e-01
6.881689413191729443e-01 -3.642698794705259702e-01 -4.222758498446568809e-01
6.941077994504265547e-01 -4.042497607028760487e-01 -2.882476294039184594e-01
6.524914469313025656e-01 -4.222415760291634568e-01 -3.428115380505077914e-01
7.203960277718429728e-01 -4.954361708125707975e-01 -4.113124952346881580e-01
5.994189624971639763e-01 -5.115264290043840534e-01 -2.432593954913906953e-01
6.875837216567114440e-01 -5.085907241957864366e-01 -2.838070609748207795e-01
8.140699481487785327e-01 -4.735654030757496247e-01 -2.698850960752064987e-01
6.903903739634164038e-01 -4.549784607473843501e-01 -2.581830318178782169e-01
6.829049603046437600e-01 -4.204558583860227849e-01 -2.465521569926420464e-01
6.164842581171943170e-01 -5.232319644238383471e-01 -3.359862881240465171e-01
6.992208293421566800e-01 -4.707265070080510205e-01 -3.537892648795246120e-01
6.509114346153895836e-01 -4.226221277119157071e-01 -2.468193495913183211e-01
6.782003906906658441e-01 -4.990790031146168371e-01 -2.707835568894605416e-01
5.978777410482344346e-01 -4.431926032457117470e-01 -3.441464365861511832e-01
6.136646385474222587e-01 -4.794654245729255693e-01 -3.204130725898837739e-01
7.065140497522965912e-01 -5.497743534340413518e-01 -3.641554991708580991e-01
6.088005656221994188e-01 -4.798594425609003511e-01 -2.347866021196354513e-01
5.950768500291271357e-01 -5.447849252240702933e-01 -2.360024234489290773e-01
5.610806397294662018e-01 -4.465613876770377355e-01 -2.458359470743728681e-01
5.576498287541321597e-01 -4.926059888549256249e-01 -3.350254550057883973e-01
6.200404968414738871e-01 -4.911508309232540670e-01 -3.197355359970316391e-01
5.772683030254940340e-01 -4.330845244508140235e-01 -3.240448072887613384e-01
5.565356872020861267e-01 -6.738635418018394940e-01 -2.426821260316800177e-01
5.422671624885795350e-01 -4.757410524994216683e-01 -2.666309294979216094e-01
5.831281356572934893e-01 -4.247770258117541942e-01 -2.655706517323156990e-01
5.023858154596507752e-01 -4.937845794101176078e-01 -2.303865654998791257e-01
4.101542274213944017e-01 -4.517833702289206776e-01 -2.329516369518031538e-01
4.839747714317452765e-01 -5.417618742577289259e-01 -2.383363258204535540e-01
3.588381870303741783e-01 -5.279183074823117217e-01 -2.654152313843536892e-01
3.925276069466339113e-01 -4.105617026103783318e-01 -2.304841967782584322e-01
3.395451112140899785e-01 -4.931281397194003380e-01 -1.967532048355937480e-01
2.805958536281576987e-01 -5.070153249163732445e-01 -2.325524090097937646e-01
2.744724834809378344e-01 -5.232428058985119090e-01 -2.196267816052817901e-01
3.215463201034875484e-01 -4.925249385886418807e-01 -3.067995533127246821e-01
3.952707106785189328e-01 -4.527311950043794719e-01 -2.255689317790648407e-01
2.366231361599785976e-01 -5.282048726072862133e-01 -1.486240213868064430e-01
1.733456487234465437e-01 -4.875681363947320657e-01 -1.525309252628487267e-01
1.468780384331939137e-01 -5.387723446962630058e-01 -1.838686803034777495e-01
1.849211720550664462e-01 -5.258660044275738077e-01 -2.772448443092636605e-01
1.901808271498042491e-01 -4.407319679872155338e-01 -2.341610746945140542e-01
1.809473923982949373e-01 -4.856822039495062304e-01 -1.507439772724774307e-01
1.574196088085859091e-01 -4.970741222700444384e-01 -1.429273136920738430e-01
8.816737685515915746e-02 -4.651443060623209891e-01 -1.277106256467393786e-01
